Date,Open,High,Low,Close,Adj Close,Volume
2018-04-06,120.180000,120.559998,117.120003,117.699997,116.920433,8383800
2018-04-09,118.629997,120.669998,118.629997,118.790001,118.003220,7024800
2018-04-10,120.559998,121.160004,119.639999,120.720001,119.920441,8947200
2018-04-11,119.989998,121.660004,119.620003,119.779999,118.986656,5874900
2018-04-12,120.400002,121.980003,120.389999,121.070000,120.268120,5666000
2018-04-13,121.730003,122.470001,120.650002,120.750000,119.950233,9174300
2018-04-16,122.110001,122.870003,121.510002,121.879997,121.072754,6903200
2018-04-17,122.910004,124.260002,122.519997,123.800003,122.980034,5979600
2018-04-18,124.059998,124.870003,123.379997,124.480003,123.655533,5171000
2018-04-19,124.309998,124.720001,123.150002,123.959999,123.138985,7294100
2018-04-20,124.059998,124.820000,123.309998,124.199997,123.377380,7479400
2018-04-23,124.300003,124.970001,123.900002,124.459999,123.635658,8004300
2018-04-24,124.870003,125.040001,120.550003,121.269997,120.466789,9434400
2018-04-25,121.139999,121.349998,119.370003,121.209999,120.407196,8001200
2018-04-26,125.139999,127.589996,123.779999,127.080002,126.238319,14345800
2018-04-27,126.440002,127.059998,125.389999,126.010002,125.175400,6842700
2018-04-30,126.739998,127.900002,126.660004,126.879997,126.039635,8449200
2018-05-01,126.860001,127.570000,125.510002,127.510002,126.665466,6407300
2018-05-02,127.879997,128.100006,126.000000,126.379997,125.542946,8515300
2018-05-03,125.809998,127.459999,125.320000,127.180000,126.337646,6778600
2018-05-04,126.330002,128.360001,126.070000,128.160004,127.311172,5798400
2018-05-07,128.399994,129.520004,128.250000,129.259995,128.403854,5737300
2018-05-08,129.139999,129.970001,128.309998,129.899994,129.039612,5044700
2018-05-09,130.009995,131.000000,129.589996,130.839996,129.973404,6119400
2018-05-10,131.289993,131.750000,130.720001,131.000000,130.132339,6585800
2018-05-11,131.000000,132.089996,130.229996,131.820007,130.946930,5437100
2018-05-14,132.429993,132.500000,130.669998,131.210007,130.340958,5017000
2018-05-15,130.559998,131.399994,129.899994,131.100006,130.231689,5532300
2018-05-16,131.089996,131.399994,130.539993,130.889999,130.023087,5124200
2018-05-17,130.580002,130.800003,129.610001,129.929993,129.276840,4911700
2018-05-18,129.619995,130.339996,129.070007,129.929993,129.276840,6082700
2018-05-21,130.949997,131.509995,129.990005,130.660004,130.003174,5591800
2018-05-22,131.000000,131.779999,130.500000,130.710007,130.052917,6645500
2018-05-23,130.059998,131.910004,129.800003,131.880005,131.217041,6545200
2018-05-24,131.820007,132.210007,130.500000,131.889999,131.226990,6035200
2018-05-25,131.880005,132.100006,130.929993,131.279999,130.620041,7509600
2018-05-29,130.389999,131.050003,129.059998,129.690002,129.038055,10401900
2018-05-30,130.199997,131.100006,129.869995,130.639999,129.983261,10631300
2018-05-31,130.649994,131.580002,129.979996,130.720001,130.062866,11086000
2018-06-01,131.839996,132.509995,130.360001,130.850006,130.192230,8323400
2018-06-04,131.940002,133.570007,131.429993,133.070007,132.401062,7178000
2018-06-05,133.380005,133.619995,132.699997,133.559998,132.888596,6198200
2018-06-06,134.000000,136.309998,133.610001,136.279999,135.594925,8065800
2018-06-07,136.360001,136.580002,133.050003,133.839996,133.167191,8309200
2018-06-08,133.440002,134.919998,133.229996,134.740005,134.062683,5261000
2018-06-11,134.899994,135.190002,133.809998,133.910004,133.236847,7988700
2018-06-12,134.039993,135.130005,133.539993,134.860001,134.182068,5743300
2018-06-13,135.179993,135.770004,134.309998,134.399994,133.724365,4881600
2018-06-14,134.960007,135.699997,134.750000,135.000000,134.321350,6464100
2018-06-15,135.100006,135.729996,134.000000,135.100006,134.420868,10044500
2018-06-18,134.369995,136.309998,134.119995,136.199997,135.515305,8713300
2018-06-19,134.559998,135.240005,133.570007,135.110001,134.430801,6557600
2018-06-20,135.520004,136.690002,135.500000,135.500000,134.818832,7192000
2018-06-21,135.270004,136.119995,134.259995,134.529999,133.853714,8689800
2018-06-22,135.600006,135.850006,134.259995,135.330002,134.649689,6031900
2018-06-25,134.910004,134.910004,129.529999,130.929993,130.271805,10086200
2018-06-26,132.110001,133.789993,131.610001,132.550003,131.883667,7733900
2018-06-27,133.009995,133.660004,131.009995,131.020004,130.361374,7282100
2018-06-28,131.000000,133.119995,130.649994,132.740005,132.072723,6576500
2018-06-29,133.279999,134.190002,132.449997,132.449997,131.784164,7259000
2018-07-02,131.960007,133.050003,131.149994,132.500000,131.833908,7554400
2018-07-03,133.009995,133.410004,131.419998,131.449997,130.789200,3621600
2018-07-05,132.130005,133.330002,131.830002,133.289993,132.619965,4729300
2018-07-06,133.580002,134.279999,132.500000,134.089996,133.415939,4839800
2018-07-09,134.940002,135.970001,134.789993,135.520004,134.838745,8960700
2018-07-10,135.570007,137.330002,135.339996,136.690002,136.002869,6561900
2018-07-11,136.630005,138.809998,136.600006,138.149994,137.455521,10648700
2018-07-12,139.009995,139.949997,138.660004,139.899994,139.196716,11816100
2018-07-13,139.789993,140.029999,137.539993,139.419998,138.719147,7865700
2018-07-16,139.419998,139.550003,138.160004,138.460007,137.763962,4969900
2018-07-17,138.179993,139.910004,137.419998,139.639999,138.938034,5412600
2018-07-18,139.910004,141.169998,139.369995,140.899994,140.191681,7008600
2018-07-19,140.949997,140.990005,139.929993,140.130005,139.425568,7937000
2018-07-20,140.000000,141.470001,139.919998,140.990005,140.281250,7153600
2018-07-23,140.660004,140.970001,139.639999,140.029999,139.326065,7723600
2018-07-24,140.990005,141.470001,139.509995,140.029999,139.326065,8336700
2018-07-25,140.339996,142.770004,139.899994,142.639999,141.922943,8376000
2018-07-26,141.610001,142.789993,139.529999,142.500000,141.783646,10520800
2018-07-27,143.080002,143.139999,139.210007,140.710007,140.002655,7014900
2018-07-30,140.130005,140.419998,135.309998,136.479996,135.793915,12812400
2018-07-31,137.130005,138.020004,135.630005,136.740005,136.052612,7683300
2018-08-01,137.740005,138.740005,137.410004,138.250000,137.555023,7087700
2018-08-02,137.449997,139.190002,137.000000,138.919998,138.221649,12300000
2018-08-03,139.289993,139.860001,137.940002,139.820007,139.117126,4617500
2018-08-06,139.649994,140.259995,139.050003,139.710007,139.007690,5143000
2018-08-07,139.979996,140.690002,139.869995,140.279999,139.574814,10034500
2018-08-08,139.979996,140.990005,139.830002,140.679993,139.972809,5389500
2018-08-09,140.729996,141.240005,139.899994,140.009995,139.306183,5678700
2018-08-10,139.880005,140.740005,139.250000,139.729996,139.027573,6523500
2018-08-13,140.529999,141.240005,139.830002,140.210007,139.505173,4817500
2018-08-14,140.300003,140.990005,139.880005,140.759995,140.052399,5888700
2018-08-15,140.350006,140.690002,138.839996,139.919998,139.216629,5288400
2018-08-16,141.070007,141.490005,140.419998,140.649994,140.153305,5931700
2018-08-17,140.779999,141.710007,140.570007,141.330002,140.830902,7699600
2018-08-20,141.539993,141.600006,140.699997,140.940002,140.442291,4662200
2018-08-21,141.000000,141.460007,139.800003,140.039993,139.545441,6854300
2018-08-22,139.850006,141.529999,139.850006,141.139999,140.641571,4191700
2018-08-23,141.009995,142.449997,140.770004,142.100006,141.598190,4426800
2018-08-24,142.320007,144.380005,142.320007,144.199997,143.690765,5714000
2018-08-27,144.990005,145.600006,144.710007,145.399994,144.886520,7194900
2018-08-28,145.630005,146.169998,144.869995,145.199997,144.687225,4925700
2018-08-29,145.460007,147.300003,145.419998,147.029999,146.510773,5192900
2018-08-30,146.820007,147.710007,146.360001,146.740005,146.221802,7804600
2018-08-31,146.740005,147.639999,146.500000,146.889999,146.371277,5786600
2018-09-04,146.929993,147.860001,146.669998,147.800003,147.278061,7638100
2018-09-05,147.000000,147.820007,142.550003,142.669998,142.166168,11363400
2018-09-06,143.289993,144.699997,142.539993,144.500000,143.989700,9589200
2018-09-07,143.990005,144.440002,142.750000,143.199997,142.694290,13626200
2018-09-10,144.130005,144.440002,143.210007,144.080002,143.571198,5362700
2018-09-11,143.460007,145.520004,143.250000,145.490005,144.976212,9895900
2018-09-12,145.850006,146.800003,145.070007,146.570007,146.052399,6964100
2018-09-13,147.149994,148.070007,147.089996,147.630005,147.108658,5803400
2018-09-14,147.910004,148.369995,147.350006,147.839996,147.317902,4928300
2018-09-17,147.830002,147.899994,145.830002,146.179993,145.663773,7708600
2018-09-18,146.199997,148.089996,145.949997,147.630005,147.108658,5692100
2018-09-19,148.279999,148.820007,147.250000,147.419998,146.899384,7432300
2018-09-20,147.990005,149.490005,147.199997,149.240005,148.712982,7172700
2018-09-21,149.949997,150.259995,149.350006,150.050003,149.520111,15628100
2018-09-24,149.160004,149.649994,147.270004,149.110001,148.583435,6706700
2018-09-25,149.710007,149.960007,149.100006,149.580002,149.051773,4230700
2018-09-26,150.000000,150.419998,149.039993,149.270004,148.742859,5852400
2018-09-27,149.899994,150.639999,149.559998,150.020004,149.490219,5868500
2018-09-28,149.809998,150.369995,149.550003,150.089996,149.559967,6035900
2018-10-01,150.889999,151.559998,150.610001,150.789993,150.257492,9802100
2018-10-02,150.839996,150.839996,149.169998,149.669998,149.141449,8047500
2018-10-03,150.710007,150.710007,149.190002,149.369995,148.842499,7521100
2018-10-04,149.179993,149.279999,146.100006,146.759995,146.241714,9208900
2018-10-05,146.639999,147.410004,144.399994,145.360001,144.846664,7085700
2018-10-08,145.009995,145.009995,140.179993,141.889999,141.388931,11637300
2018-10-09,141.460007,143.289993,141.119995,142.309998,141.807449,10798000
2018-10-10,142.570007,142.690002,135.210007,135.520004,135.041428,15450100
2018-10-11,134.089996,137.240005,132.259995,133.729996,133.257736,15657200
2018-10-12,138.479996,140.979996,137.429993,140.059998,139.565384,12993300
2018-10-15,139.899994,140.059998,137.220001,137.229996,136.745377,7953000
2018-10-16,138.710007,142.139999,138.679993,141.740005,141.239471,11059500
2018-10-17,142.339996,142.860001,140.729996,142.449997,141.946945,9170600
2018-10-18,142.460007,142.460007,137.949997,139.289993,138.798096,10222600
2018-10-19,139.899994,142.190002,139.380005,140.080002,139.585327,8696900
2018-10-22,140.970001,141.539993,139.509995,140.639999,140.143341,6099500
2018-10-23,136.889999,140.039993,135.589996,139.119995,138.628693,10736100
2018-10-24,139.699997,140.179993,134.000000,134.259995,133.785858,13849600
2018-10-25,135.449997,140.899994,132.500000,140.520004,140.023773,14985900
2018-10-26,137.979996,139.869995,136.059998,137.740005,137.253586,12034900
2018-10-29,139.610001,141.509995,132.270004,134.330002,133.855621,12768200
2018-10-30,133.080002,134.860001,129.789993,132.759995,132.291153,15107600
2018-10-31,134.990005,139.119995,134.990005,137.850006,137.363205,13205300
2018-11-01,139.000000,140.869995,137.490005,140.830002,140.332672,16024000
2018-11-02,141.110001,141.449997,137.850006,139.779999,139.286377,17063100
2018-11-05,139.800003,140.210007,138.070007,139.800003,139.306320,6280000
2018-11-06,139.800003,140.910004,139.720001,140.789993,140.292801,4732700
2018-11-07,142.339996,144.899994,142.320007,144.779999,144.268723,20502100
2018-11-08,144.600006,145.460007,143.649994,145.229996,144.717133,5927400
2018-11-09,144.199997,144.570007,142.360001,143.929993,143.421707,8339800
2018-11-12,143.419998,143.639999,139.169998,139.720001,139.226593,11335100
2018-11-13,140.350006,141.899994,139.009995,139.720001,139.226593,6287000
2018-11-14,142.020004,142.600006,138.410004,139.490005,138.997406,6613900
2018-11-15,138.850006,141.910004,137.929993,141.839996,141.592865,8565000
2018-11-16,140.419998,141.839996,139.919998,140.179993,139.935760,8628000
2018-11-19,140.470001,140.570007,134.250000,134.759995,134.525208,16253000
2018-11-20,130.309998,134.529999,129.539993,133.369995,133.137619,12720200
2018-11-21,134.360001,135.779999,133.630005,134.419998,134.185791,7416300
2018-11-23,132.589996,134.250000,132.490005,132.869995,132.638489,3676000
2018-11-26,134.600006,136.520004,134.250000,135.940002,135.703156,9144600
2018-11-27,135.279999,136.309998,134.119995,135.910004,135.673203,7877900
2018-11-28,137.070007,141.539993,136.869995,141.380005,141.133682,11265100
2018-11-29,140.690002,140.699997,138.710007,139.100006,138.857651,8751500
2018-11-30,139.009995,142.259995,138.630005,141.710007,141.463104,11362800
2018-12-03,145.000000,145.720001,143.850006,145.000000,144.747360,11285600
2018-12-04,143.130005,144.350006,138.500000,138.639999,138.398453,13988900
2018-12-06,135.039993,141.110001,133.479996,141.050003,140.804245,16391900
2018-12-07,140.820007,142.130005,135.990005,137.110001,136.871109,14007700
2018-12-10,136.250000,138.270004,134.860001,137.880005,137.639771,15744300
2018-12-11,139.940002,140.050003,135.919998,136.809998,136.571640,12466300
2018-12-12,139.300003,140.880005,137.750000,137.800003,137.559921,10387200
2018-12-13,138.300003,139.130005,136.149994,137.539993,137.300354,8780900
2018-12-14,135.690002,136.720001,134.550003,135.089996,134.854630,9351200
2018-12-17,134.210007,134.429993,130.690002,131.399994,131.171051,11796200
2018-12-18,132.289993,134.169998,131.800003,132.660004,132.428864,12761900
2018-12-19,132.929993,135.869995,129.520004,131.259995,131.031296,13819000
2018-12-20,130.160004,132.009995,127.150002,128.759995,128.535660,18091700
2018-12-21,127.180000,130.330002,122.949997,124.260002,124.043503,25448600
2018-12-24,122.080002,125.209999,121.599998,121.730003,121.517914,8617700
2018-12-26,123.019997,130.240005,123.000000,130.229996,130.003098,13499500
2018-12-27,127.989998,132.009995,126.519997,132.009995,131.779999,10883000
2018-12-28,133.080002,133.619995,129.660004,130.940002,130.711868,7381300
2018-12-31,131.679993,132.440002,130.229996,131.940002,131.710129,7976000
2019-01-02,130.000000,133.740005,129.600006,132.919998,132.688416,8788000
2019-01-03,131.210007,131.279999,127.879997,128.130005,127.906761,9425900
2019-01-04,130.440002,134.589996,130.130005,133.649994,133.417130,11065800
2019-01-07,134.449997,137.169998,134.039993,136.059998,135.822937,12928000
2019-01-08,137.970001,138.190002,135.960007,136.800003,136.561661,9243000
2019-01-09,138.300003,139.479996,137.619995,138.410004,138.168854,9987600
2019-01-10,136.809998,138.820007,136.360001,138.669998,138.428391,12514900
2019-01-11,137.750000,138.600006,137.410004,138.059998,137.819458,5860100
2019-01-14,136.990005,138.130005,136.649994,137.100006,136.861130,8666700
2019-01-15,136.960007,137.720001,135.250000,137.339996,137.100708,7594900
2019-01-16,138.399994,138.869995,137.070007,137.339996,137.100708,7258000
2019-01-17,136.970001,137.910004,136.589996,137.279999,137.040817,5864900
2019-01-18,138.309998,138.600006,136.639999,138.500000,138.258698,10263500
2019-01-22,137.899994,139.520004,136.979996,138.050003,137.809479,8102300
2019-01-23,138.770004,138.979996,136.149994,137.009995,136.771286,5465800
2019-01-24,137.110001,138.320007,136.520004,137.699997,137.460083,4924800
2019-01-25,139.000000,139.899994,137.699997,138.669998,138.428391,9756300
2019-01-28,137.509995,137.509995,134.809998,135.990005,135.753067,9857200
2019-01-29,136.589996,136.690002,134.110001,135.000000,134.764786,7457700
2019-01-30,136.100006,137.899994,135.509995,137.600006,137.360260,8078100
2019-01-31,134.389999,135.729996,133.300003,135.009995,134.774765,20095700
2019-02-01,135.389999,140.350006,135.259995,140.149994,139.905807,13248300
2019-02-04,139.789993,141.520004,139.179993,141.500000,141.253464,11882700
2019-02-05,142.000000,142.949997,141.830002,142.529999,142.281662,8455700
2019-02-06,141.960007,142.419998,141.050003,141.490005,141.243484,6146900
2019-02-07,139.919998,141.059998,139.210007,140.169998,139.925781,10675300
2019-02-08,138.690002,140.399994,138.520004,140.380005,140.135422,5950700
2019-02-11,141.259995,142.289993,140.449997,140.800003,140.554688,7600100
2019-02-12,141.789993,142.800003,141.250000,141.990005,141.742615,6090000
2019-02-13,142.889999,144.699997,142.869995,143.490005,143.240005,6885600
2019-02-14,142.979996,143.479996,142.399994,143.160004,143.160004,6314000
2019-02-15,144.550003,144.910004,143.820007,144.910004,144.910004,6536000
2019-02-19,144.419998,144.880005,144.020004,144.440002,144.440002,8406700
2019-02-20,144.350006,144.839996,143.520004,144.729996,144.729996,5283100
2019-02-21,144.350006,145.029999,143.179993,144.000000,144.000000,8573400
2019-02-22,144.419998,146.279999,144.419998,145.869995,145.869995,9680800
2019-02-25,146.910004,147.199997,145.809998,146.059998,146.059998,9731200
2019-02-26,145.199997,147.399994,145.020004,147.039993,147.039993,7332500
2019-02-27,146.500000,147.490005,145.919998,147.220001,147.220001,9731200
2019-02-28,147.259995,148.820007,147.229996,148.119995,148.119995,6250200
2019-03-01,149.460007,149.929993,148.380005,149.470001,149.470001,7016800
2019-03-04,150.070007,150.190002,146.949997,147.960007,147.960007,6979700
2019-03-05,148.000000,149.289993,147.830002,147.949997,147.949997,9678600
2019-03-06,148.000000,148.520004,147.419998,147.809998,147.809998,8186400
2019-03-07,147.259995,147.809998,146.039993,146.830002,146.830002,8759800
2019-03-08,145.440002,147.479996,144.500000,147.350006,147.350006,5168100
2019-03-11,148.110001,150.970001,148.020004,150.669998,150.669998,9361500
2019-03-12,151.000000,153.139999,150.869995,151.729996,151.729996,9465100
2019-03-13,152.300003,154.039993,152.039993,152.470001,152.470001,8308900
2019-03-14,152.559998,154.690002,152.300003,154.199997,154.199997,9364900
2019-03-15,153.720001,156.820007,153.360001,155.460007,155.460007,20162000
2019-03-18,155.919998,156.410004,154.419998,154.960007,154.960007,9689400
2019-03-19,155.949997,155.949997,154.139999,154.589996,154.589996,9236100
2019-03-20,154.339996,154.869995,152.710007,153.750000,153.750000,6391400
2019-03-21,153.320007,156.679993,153.309998,155.800003,155.800003,7027100
2019-03-22,154.990005,155.679993,152.850006,153.070007,153.070007,8119800
2019-03-25,152.360001,154.059998,151.539993,153.029999,153.029999,7568000
2019-03-26,153.770004,155.600006,153.770004,155.300003,155.300003,15594400
2019-03-27,155.470001,155.860001,153.360001,154.220001,154.220001,12253800
2019-03-28,154.929993,155.080002,153.610001,154.669998,154.669998,16902200
2019-03-29,155.729996,156.289993,154.929993,156.190002,156.190002,12164400
2019-04-01,157.529999,157.729996,156.550003,157.259995,157.259995,6420100
